Date,Regime,Label,IPDCONGD,HWIURATIO,AMDMUOx,GS1,COMPAPFFx,T5YFFM,EXSZUSx,CUSR0000SA0L2,CES0600000008,USGOOD 18M lag,CES1021000001 12M lag,MANEMP 3M lag,USFIRE 3M lag,USFIRE 6M lag,USFIRE 9M lag,HOUSTS 9M lag,HOUSTS 12M lag,AMDMUOx 3M lag,AMDMUOx 6M lag,AMDMUOx 12M lag,BUSLOANS 3M lag,BUSLOANS 9M lag,CONSPI 18M lag,FEDFUNDS 12M lag,COMPAPFFx 3M lag,COMPAPFFx 6M lag,T5YFFM 3M lag,T5YFFM 6M lag,T10YFFM 6M lag,T10YFFM 18M lag,EXJPUSx 9M lag,EXJPUSx 12M lag,WPSID62 3M lag,PPICMM 9M lag,CES0600000008 3M lag,CES0600000008 6M lag,CES0600000008 9M lag,CES0600000008 12M lag
12/1/61,Normal,1.0,0.2170792369903907,-0.5760051682195937,-0.20233582290593657,0.2649272955758451,1.7262282732975172,0.6099871284389214,-0.03924391200354026,-0.5286728486058542,-1.114803319689668,-1.3178542962799304,-0.5773473864426508,-0.11489229500723365,-0.31123936507080396,-0.13985194733006515,-0.7350696412097901,-1.1031201004466982,-1.509563849460562,-0.3012691137977941,-0.27097403686578747,-0.3474963868053158,-0.36629755134291964,-0.3634048782550916,0.7759058400945074,-0.8693818954101135,2.427969375594585,2.443690320771139,0.9309720476728758,0.9752184520582884,0.6495291226318696,-0.14110989258222298,0.08836559479379516,-0.007975632132864374,-0.0883093917058116,-0.02411714359030226,-1.1142714377949667,-0.7440968765687866,-1.1062783956882212,-1.098157999484579
1/1/62,Normal,1.0,-0.47674580215032675,-0.4509902774566151,-0.2003915108413131,0.24120297706118832,2.2945440609035903,0.7628033999545089,0.14870528804372582,-0.34572912324603,-0.7550377518835019,-0.6942736602876156,-0.387292293188255,0.9101920695793712,-0.39643758618076974,-0.31024627396209853,-0.2237491134020714,-1.173406968330982,-1.0883219345236002,-0.27914513446405004,-0.2353509191975408,-0.32859648506005007,-0.35450174465204565,-0.3558750696789377,0.2917010453765592,-1.0028795833837192,1.4511436193379208,3.2829331787452554,0.581671377633312,1.4045359306931469,1.0117708991961183,-0.23774873558566614,0.5296250236578982,-0.07057532063244483,-0.04725327100047822,-0.02411714359030226,-0.3865624134909547,-1.1082181464238376,-0.7396474122205915,-0.7321053329897109
2/1/62,Normal,1.0,0.005034432659108565,-0.3827098837026675,-0.19385155426861253,0.003959791914637654,1.7034956417932743,0.566325336577325,0.2896671880791564,-0.3457291232460365,-1.114803319689668,-0.645556423100716,-0.42248768082795884,1.6250535343568717,-0.22604114396083813,-0.13985194733006515,-0.1385290254341183,-0.9246995896635162,-1.0127144113297863,-0.24498571120408508,-0.21426061559147605,-0.27154017617623283,-0.36098880483005646,-0.3862224800010136,0.3994217826530915,2.086638338291153,0.6106191313961397,1.8539520962487874,0.34152716698111185,0.8878996428444188,0.5831181302617574,-0.1471498202699382,0.3743603153604686,0.08656913272279466,-0.06778133135314528,0.092764769190836,-0.7504169256429527,-0.7440968765688029,-0.7396474122206078,-0.7321053329897271
3/1/62,Normal,1.0,0.15925491298453978,-0.40702517207758376,-0.3619461538641838,-0.5179752154077751,0.6805272241023431,0.06421473016896614,0.3815060017386022,-0.34572912324603,-0.7550377518834859,-0.47991781666525735,-0.11276826959855862,0.7348486914263993,-0.14084292285087235,-0.31024627396209853,-0.1385290254341183,-0.7462790788803343,-1.0991230092655735,-0.20144571775240655,-0.2987990584584646,-0.3332323100517073,-0.29635893379875144,-0.3359984032691562,0.6348735392516377,-0.9838084851017754,1.7237461559676877,2.421008081366433,0.6107797668032757,0.9315590474513535,0.6193423079181822,0.08236743186323944,0.08836559479379516,0.08656913272279466,0.034858970410189274,-0.0046368247934470384,-1.1142714377949667,-1.1082181464238376,-0.7396474122205915,-1.098157999484579
4/1/62,Normal,1.0,0.31340854438048227,-0.4028130637434915,-0.38545465327107453,-0.16211043768794806,0.7259924871108289,0.05693776485870007,0.22772938351812383,-0.5286728486058542,-0.7550377518835019,-1.0352943205959129,-0.3450578280206088,0.23579446129871007,-0.39643758618076974,-0.3954434372781152,-0.30896920137002454,-0.8111592646196731,-1.1693299950884004,-0.19949880737804848,-0.2766453786215887,-0.22429042274776337,-0.3572258031252337,-0.35986814998447425,-0.020707786828759175,-1.0028795833837192,2.2916681072797025,1.445671786964082,0.7635988099455848,0.5822838105958754,0.35369833843773324,0.21524584099297384,0.12027530361617095,0.5279809385605975,-0.04725327100047822,0.01484349400341095,-0.7504169256429689,-0.3799756067137519,-1.1062783956882212,-0.7321053329897109
5/1/62,Normal,1.0,0.06285875666496185,-0.3126625683033107,-0.35770401861893053,0.0988570659732573,1.5898324842720597,0.4062320997514715,-0.24427940296417172,-0.5286728486058542,-1.114803319689668,-1.5029797975901489,0.013935125904372004,1.2608788258853147,-0.31123936507080396,-0.22504911064608185,-0.1385290254341183,-0.6976189395758301,-0.9209052760230125,-0.19295011103916745,-0.2424400977859043,-0.24336862631703707,-0.3955019921833735,-0.3667134305082502,0.6205910545422894,0.9423724413745336,1.701029277915207,0.6064289289899657,0.5671171830483303,0.34215708525773414,0.1544653613273966,0.2575253348069803,0.08836559479379516,0.372662613808028,-0.06778133135314528,-0.043597462387158864,-1.1142714377949667,-0.7440968765687866,-0.7396474122206078,-0.7321053329897271
6/1/62,Normal,1.0,-0.4189214781444782,-0.3662508334725088,-0.328362586724533,0.003959791914637654,1.0669819596744725,0.15881527920242505,-0.1908847438598313,-0.5286728486058542,-1.114803319689668,-2.457837646453381,0.19695114163082558,0.599969169770267,-0.22604114396083813,-0.13985194733006515,-0.30896920137002454,-0.6597721645612158,-0.7426875427804517,-0.36126934630017954,-0.19884165374121254,-0.26993546910706173,-0.35129622468127203,-0.361820322578292,0.8857730779632228,-0.46888883148929683,0.6787697655535814,1.7178586598205523,0.0649974698664572,0.611390080333832,0.3959598790368956,0.4810026592524428,0.08836559479379516,0.08656913272279466,-0.04725327100047822,-0.024117143590303643,-0.7504169256429527,-1.1082181464238376,-1.1062783956882212,-0.7321053329897109
7/1/62,Normal,1.0,0.29415605268836076,-0.35983242514056024,-0.2983141288917606,0.6207920732956721,1.248843011708416,0.25341582823588404,0.14229792895120194,-0.7116165739656783,-0.7550377518834859,-0.401970237166218,0.013935125904372004,1.0450715912355033,-0.31123936507080396,-0.3954434372781152,-0.39418928933797764,-0.6543654824162709,-0.8074939912322919,-0.38480926163251034,-0.19689212972231981,-0.23409697633372262,-0.3251706034174903,-0.35001855189748365,0.1612788343307157,-1.06009287822955,0.7242035216585425,2.2849146449381985,0.057720372573966276,0.7641979964581036,0.5167071378916451,0.8011188267013485,0.08836559479379516,0.11848986069749658,-0.129365512411145,-0.16047937516829572,-0.7504169256429689,-0.7440968765688029,-0.3730164287529782,-1.098157999484579
8/1/62,Normal,1.0,-0.3418446624465058,-0.48248551485890906,-0.3732585151359168,-0.20955907471725838,0.6123293295896143,0.02782990361763585,0.20850730624057115,-0.34572912324603,-0.7550377518835019,-0.8891426090352139,0.147677598935245,-0.08791639067600722,-0.05564470174090655,-0.31024627396209853,-0.2237491134020714,-0.7570924431702241,-0.6940827064415714,-0.35702154201573044,-0.19033464203658437,-0.21287916209262894,-0.3425412274488411,-0.3565088919496581,-1.4718740896812108,1.5907897829606181,1.5874448876528042,1.6951764204158464,0.40702104261353017,0.5677306757268972,0.35973570138047073,0.10652714261410026,0.08836559479379516,0.08656913272279466,-0.04725327100047822,-0.08255809998087207,-1.1142714377949667,-1.1082181464238376,-0.7396474122205915,-0.7321053329897271
9/1/62,Normal,1.0,0.14000242129241827,-0.49149025698353527,-0.22725836492366885,-0.32818066729053474,0.7714577501193147,0.042383834238168,0.13161899713032246,-0.16278539788620586,-1.114803319689668,0.18263660907657714,0.1687948315190641,0.12789084397380432,-0.22604114396083813,-0.22504911064608185,-0.1385290254341183,-0.6976189395758301,-0.6562789448446645,-0.32764089927164214,-0.35887983872608087,-0.29792871901163265,-0.2919751001628311,-0.2918463438907967,-0.22245511900988016,-0.2209645538240295,1.064956692445751,0.6744756472040833,0.15959973466883906,0.06564752274714723,0.003531287758959702,0.3964436716244299,0.07561144725532425,0.08656913272279466,-0.08830939170581234,-0.02411714359030226,-1.1142714377949667,-0.7440968765687866,-1.1062783956882212,-1.098157999484579
10/1/62,Normal,1.0,-0.014218059033010573,-0.4477775515857418,-0.18147865964886178,-0.18583475620260373,0.6123293295896143,-0.0012779576234284555,0.06327383347678497,-0.5286728486058542,-1.114803319689668,-0.07069302429530075,-0.32394059543678166,0.11440289180819109,-0.39643758618076974,-0.31024627396209853,-0.39418928933797764,-0.7949392181848385,-0.6508784074736779,-0.2975522857447726,-0.3824513553955176,-0.2756410994346283,-0.35731449340110516,-0.35274398766158027,-1.066347746376491,0.7325903602731532,1.2466917168655958,0.7198401260134949,0.254201999471221,0.0583709553126581,-0.00854343812651526,0.7407195498241964,0.08836559479379516,0.08656913272279466,0.01433091005752222,-0.043597462387158864,-0.7504169256429527,-0.7440968765688029,-0.7396474122206078,-0.36605266649485907
11/1/62,Normal,1.0,-0.07204238303886148,-0.5499028571797825,-0.29389523901509673,0.051408428943948,0.43046827755567096,-0.05949368010555699,-0.02002183472596861,-0.5286728486058542,-0.7550377518834859,0.8744213771305515,0.04209143601613348,-0.006988677682327893,-0.31123936507080396,-0.05465478401404847,-0.30896920137002454,-0.7246523503005546,-0.753488617522425,-0.3725968250105935,-0.35462633194469173,-0.24122901564521843,-0.35583209879011407,-0.39103952925848656,-0.91143910682496,0.6753770654273226,0.6106191313961397,1.5817652233923172,0.028611983404002683,0.40764619216813636,0.2631378942966711,0.4024835993121451,0.07877564416372965,0.08656913272279466,0.01433091005752222,-0.08255809998087207,-0.7504169256429689,-1.1082181464238376,-1.1062783956882212,-0.7321053329897109
12/1/62,Normal,1.0,0.04360626497283797,-0.4988134468892645,-0.04201846971567937,0.027684110429292298,0.5895966980853714,-0.0813245760363552,0.1166684925811064,-0.5286728486058542,-1.114803319689668,0.9133951668800712,-0.26058889768532434,0.7483366435920125,-0.31123936507080396,-0.22504911064608185,-0.2237491134020714,-0.5191984287926482,-0.6940827064415714,-0.22640156537200884,-0.3252062469348757,-0.1973669781791018,-0.3237008788459098,-0.34681141120764086,-1.0230875036730647,-0.5261021263351274,0.7696372777635037,1.0600737170840826,0.04316617798898452,0.16024289939550593,0.09409173190002179,0.6561605621961835,0.046938955270018526,0.0738105808854535,0.09644315146818898,-0.02411714359030226,-1.1142714377949667,-1.1082181464238376,-0.7396474122205915,-1.098157999484579
1/1/63,Normal,1.0,0.10143058897868888,-0.5413618291151887,-0.0888587101916839,0.07513274745860371,0.7259924871108289,-0.05949368010555699,0.2918029744433437,-0.5286728486058542,-0.7550377518835019,0.202123503951337,-0.0001430291515047309,0.07393903531135143,-0.14084292285087235,-0.3954434372781152,-0.30896920137002454,-0.6327387538364913,-0.7912923791193319,-0.18056068172155595,-0.2950772407215547,-0.19540566746190938,-0.3205460390327768,-0.3206725807631453,-0.5639328073776485,-0.33539114351569155,0.6106191313961397,1.2415316323217296,-0.0004964057659609924,0.25483827604386466,0.13635327249918416,1.0185562234590957,0.14257072183225503,0.08656913272279466,-0.129365512411145,-0.06307778118401547,-1.1142714377949667,-0.7440968765687866,-0.7396474122206078,-0.7321053329897271
2/1/63,Normal,1.0,0.10143058897869126,-0.6062302231040928,-0.130749795043609,-0.0672131636293284,0.33953775153869936,-0.05949368010555699,0.09103905621102984,-0.345729123246043,-0.7550377518834859,0.8159606925062719,-0.05645564937504368,-0.46557905131317734,-0.14084292285087235,-0.31024627396209853,-0.05330893746616519,-0.6165187074016565,-0.7210853932965049,-0.2931274906202879,-0.3702225240958322,-0.18880853362244282,-0.33625688790139346,-0.3380519874262898,0.25400253563982883,0.4274527877620553,0.42888410697629503,0.6064289289899657,-0.058713184105888265,0.029264685574701643,-0.014580801069252743,0.5897213576313164,0.08198852102455971,0.07697587046342595,-0.006197150295144836,-0.06307778118401547,-0.7504169256429527,-0.7440968765688029,-1.1062783956882212,-1.098157999484579
3/1/63,Normal,1.0,-0.05278989134674235,-0.5096326193029699,-0.059163765328100304,0.051408428943948,0.5895966980853714,-0.03038581886449276,0.1871494425988312,-0.5286728486058542,-0.7550377518835019,0.03648489751587836,-0.15500273476620482,-0.07442843851039399,-0.31123936507080396,-0.31024627396209853,-0.2237491134020714,-0.6219253895466015,-0.5158649731990105,-0.04091412213317036,-0.2238310035269126,-0.3583727438578027,-0.35061204255312234,-0.2874602937774142,0.22173100949569027,0.9233013430925899,0.5879022533436591,0.7652046048229066,-0.08054447598336102,0.04381782044367991,0.003531287758959702,0.6259609237576076,0.07877564416372965,0.04512818763284026,-0.129365512411145,-0.06307778118401408,-1.1142714377949667,-1.1082181464238376,-1.1062783956882212,-0.7321053329897109
4/1/63,Normal,1.0,0.06292560559444824,-0.531233229052565,-0.1547885583447355,0.19375434003187902,0.7259924871108289,0.07149169547923223,0.11666849258112537,-0.7116165739656652,-1.114803319689668,0.7185262181324727,-0.20427627746179342,0.3976498872860687,-0.05564470174090655,-0.13985194733006515,-0.39418928933797764,-0.6057053431117667,-0.6292762579897311,-0.08781695824647705,-0.17792858043602333,-0.38208677241873495,-0.3522718177158555,-0.35283272277948136,-0.7425383579757304,-0.12560906241431158,0.7242035216585425,0.6064289289899657,-0.058713184105888265,0.00015841583674509915,-0.026655526954727705,0.36020410549813864,0.08836559479379516,0.14079297803145308,-0.10883745205847867,-0.06307778118401547,-0.7504169256429689,-1.1082181464238376,-0.7396474122205915,-0.7321053329897271
5/1/63,Normal,1.0,0.21701238806090434,-0.6304514448359364,-0.14471348875879705,0.027684110429293352,0.33953775153869936,-0.015831888243960607,-0.0072071165409398116,-0.345729123246043,-0.7550377518834859,1.176468247689329,-0.07053380443092042,0.019987226648898546,-0.22604114396083813,-0.13985194733006515,-0.30896920137002454,-0.5029783823578134,-0.613074645876771,-0.12976402485953184,-0.29064650549744014,-0.354093520644781,-0.35956976041611655,-0.3513495786659958,0.04490661787705018,-0.7930975022823388,0.3380165947663728,0.4249710137523189,-0.058713184105888265,-0.058054123639167905,-0.05684234166841511,0.16088649180353712,0.07879998413995581,0.08018985680412409,-0.10883745205847867,-0.06307778118401547,-0.7504169256429527,-0.7440968765687866,-0.7396474122206078,-1.098157999484579
6/1/63,Normal,1.0,0.23633172868250985,-0.5234177036234512,-0.33154418676858477,0.19375434003187902,0.6577945925981002,0.05693776485870007,0.11026113348860149,-0.34572912324603,-0.7550377518835019,0.5139138219474945,-0.464722145995597,0.35718603078922906,-0.14084292285087235,-0.31024627396209853,-0.30896920137002454,-0.881446132503957,-0.6184751832477577,-0.05808233011099947,-0.0380945512691395,-0.32449556367103904,-0.36243318932281576,-0.3192021130950746,0.16874319050133185,0.618163770581492,0.5879022533436591,0.5837466895852598,-0.029604794935924668,-0.07988382594263531,-0.08702915638210246,0.4024835993121451,-0.6106055022711558,0.07697587046342595,-0.129365512411145,-0.043597462387158864,-0.7504169256429689,-1.1082181464238376,-1.1062783956882212,-1.098157999484579
